@RELATION binaryTraining


@ATTRIBUTE show NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE subscribe NUMERIC
@ATTRIBUTE particularly NUMERIC
@ATTRIBUTE simply NUMERIC
@ATTRIBUTE nature NUMERIC
@ATTRIBUTE ultimately NUMERIC
@ATTRIBUTE familiar NUMERIC
@ATTRIBUTE entirely NUMERIC
@ATTRIBUTE believable NUMERIC
@ATTRIBUTE appealing NUMERIC
@ATTRIBUTE fast NUMERIC
@ATTRIBUTE mostly NUMERIC
@ATTRIBUTE potential NUMERIC
@ATTRIBUTE necessary NUMERIC
@ATTRIBUTE particular NUMERIC
@ATTRIBUTE central NUMERIC
@ATTRIBUTE opportunity NUMERIC
@ATTRIBUTE largely NUMERIC
@ATTRIBUTE worthwhile NUMERIC
@ATTRIBUTE apparent NUMERIC
@ATTRIBUTE apparently NUMERIC
@ATTRIBUTE primarily NUMERIC
@ATTRIBUTE universal NUMERIC
@ATTRIBUTE superb NUMERIC
@ATTRIBUTE core NUMERIC
@ATTRIBUTE evident NUMERIC
@ATTRIBUTE therefore NUMERIC
@ATTRIBUTE competent NUMERIC
@ATTRIBUTE vastly NUMERIC
@ATTRIBUTE profanity NUMERIC
@ATTRIBUTE despite NUMERIC
@ATTRIBUTE difficult NUMERIC
@ATTRIBUTE contrived NUMERIC
@ATTRIBUTE unexpected NUMERIC
@ATTRIBUTE critical NUMERIC
@ATTRIBUTE melodramatic NUMERIC
@ATTRIBUTE unfortunate NUMERIC
@ATTRIBUTE distracting NUMERIC
@ATTRIBUTE movie NUMERIC
@ATTRIBUTE great NUMERIC
@ATTRIBUTE nice NUMERIC
@ATTRIBUTE polite NUMERIC
@ATTRIBUTE unique NUMERIC
@ATTRIBUTE best NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE compelling NUMERIC
@ATTRIBUTE true NUMERIC
@ATTRIBUTE worst NUMERIC
@ATTRIBUTE enough NUMERIC
@ATTRIBUTE idea NUMERIC
@ATTRIBUTE understand NUMERIC
@ATTRIBUTE rich NUMERIC
@ATTRIBUTE minor NUMERIC
@ATTRIBUTE upbeat NUMERIC
@ATTRIBUTE tolerable NUMERIC
@ATTRIBUTE brag NUMERIC
@ATTRIBUTE force NUMERIC
@ATTRIBUTE uneven NUMERIC
@ATTRIBUTE mess NUMERIC
@ATTRIBUTE inept NUMERIC
@ATTRIBUTE abomination NUMERIC
@ATTRIBUTE strongly NUMERIC
@ATTRIBUTE important NUMERIC
@ATTRIBUTE enhanced NUMERIC
@ATTRIBUTE recommend NUMERIC
@ATTRIBUTE delightful NUMERIC
@ATTRIBUTE easy NUMERIC
@ATTRIBUTE clich NUMERIC
@ATTRIBUTE guilty NUMERIC
@ATTRIBUTE ridiculous NUMERIC
@ATTRIBUTE badly NUMERIC
@ATTRIBUTE inane NUMERIC
@ATTRIBUTE stale NUMERIC
@ATTRIBUTE still NUMERIC
@ATTRIBUTE suppose NUMERIC
@ATTRIBUTE emotions NUMERIC
@ATTRIBUTE unfunny NUMERIC
@ATTRIBUTE remotely NUMERIC
@ATTRIBUTE sitcom NUMERIC
@ATTRIBUTE watchable NUMERIC
@ATTRIBUTE uninteresting NUMERIC
@ATTRIBUTE uninspired NUMERIC
@ATTRIBUTE academy NUMERIC
@ATTRIBUTE gripping NUMERIC
@ATTRIBUTE many NUMERIC
@ATTRIBUTE life NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE anything NUMERIC
@ATTRIBUTE fine NUMERIC
@ATTRIBUTE quite NUMERIC
@ATTRIBUTE interesting NUMERIC
@ATTRIBUTE strong NUMERIC
@ATTRIBUTE effective NUMERIC
@ATTRIBUTE acceptable NUMERIC
@ATTRIBUTE simple NUMERIC
@ATTRIBUTE perfect NUMERIC
@ATTRIBUTE wonderful NUMERIC
@ATTRIBUTE solid NUMERIC
@ATTRIBUTE nevertheless NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE fascinating NUMERIC
@ATTRIBUTE memorable NUMERIC
@ATTRIBUTE award NUMERIC
@ATTRIBUTE predictable NUMERIC
@ATTRIBUTE moving NUMERIC
@ATTRIBUTE intelligent NUMERIC
@ATTRIBUTE powerful NUMERIC
@ATTRIBUTE surprising NUMERIC
@ATTRIBUTE rare NUMERIC
@ATTRIBUTE subtle NUMERIC
@ATTRIBUTE perfectly NUMERIC
@ATTRIBUTE hilarious NUMERIC
@ATTRIBUTE brilliant NUMERIC
@ATTRIBUTE wonderfully NUMERIC
@ATTRIBUTE perspective NUMERIC
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE masterpiece NUMERIC
@ATTRIBUTE fortunately NUMERIC
@ATTRIBUTE poignant NUMERIC
@ATTRIBUTE incredible NUMERIC
@ATTRIBUTE mesmerizing NUMERIC
@ATTRIBUTE outstanding NUMERIC
@ATTRIBUTE recommendation NUMERIC
@ATTRIBUTE masterful NUMERIC
@ATTRIBUTE resolved NUMERIC
@ATTRIBUTE keen NUMERIC
@ATTRIBUTE delicious NUMERIC
@ATTRIBUTE simplicity NUMERIC
@ATTRIBUTE bad NUMERIC
@ATTRIBUTE down NUMERIC
@ATTRIBUTE problem NUMERIC
@ATTRIBUTE unfortunately NUMERIC
@ATTRIBUTE supposed NUMERIC
@ATTRIBUTE worse NUMERIC
@ATTRIBUTE complex NUMERIC
@ATTRIBUTE tragedy NUMERIC
@ATTRIBUTE dull NUMERIC
@ATTRIBUTE dumb NUMERIC
@ATTRIBUTE awful NUMERIC
@ATTRIBUTE boring NUMERIC
@ATTRIBUTE bland NUMERIC
@ATTRIBUTE tedious NUMERIC
@ATTRIBUTE annoying NUMERIC
@ATTRIBUTE lame NUMERIC
@ATTRIBUTE lifeless NUMERIC
@ATTRIBUTE pointless NUMERIC
@ATTRIBUTE mindless NUMERIC
@ATTRIBUTE lackluster NUMERIC
@ATTRIBUTE embarrassing NUMERIC
@ATTRIBUTE bore NUMERIC
@ATTRIBUTE juvenile NUMERIC
@ATTRIBUTE laughable NUMERIC
@ATTRIBUTE film NUMERIC
@ATTRIBUTE story NUMERIC
@ATTRIBUTE mature-themes NUMERIC
@ATTRIBUTE best-picture NUMERIC
@ATTRIBUTE best-films NUMERIC
@ATTRIBUTE best-performance NUMERIC
@ATTRIBUTE motion-picture NUMERIC
@ATTRIBUTE character-study NUMERIC
@ATTRIBUTE one-best NUMERIC
@ATTRIBUTE runs-long NUMERIC
@ATTRIBUTE 1/2-see NUMERIC
@ATTRIBUTE director-robert NUMERIC
@ATTRIBUTE ensemble-cast NUMERIC
@ATTRIBUTE waste-time NUMERIC
@ATTRIBUTE movie-made NUMERIC
@ATTRIBUTE thumbs-down NUMERIC
@ATTRIBUTE find-film NUMERIC
@ATTRIBUTE thing-film NUMERIC
@ATTRIBUTE few-laughs NUMERIC
@ATTRIBUTE little-long NUMERIC
@ATTRIBUTE edge-seat NUMERIC
@ATTRIBUTE breaking-waves NUMERIC
@ATTRIBUTE david-lynch NUMERIC
@ATTRIBUTE best-actor NUMERIC
@ATTRIBUTE surprise-ending NUMERIC
@ATTRIBUTE myself-recommend NUMERIC
@ATTRIBUTE give-single NUMERIC
@ATTRIBUTE posword NUMERIC
@ATTRIBUTE negword NUMERIC
@ATTRIBUTE diffposs NUMERIC
@ATTRIBUTE diffneg NUMERIC
@ATTRIBUTE adjWord NUMERIC
@ATTRIBUTE adverbWord NUMERIC
@ATTRIBUTE verbWord NUMERIC
@ATTRIBUTE detWord NUMERIC
@ATTRIBUTE classFinal {0,1}


@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009882240574826284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01128116932446811,0.008294042064675279,0,0,0,0.003134438063474414,0,0,0,0,0.0033368884586342483,0.006585086781802181,0,0,0,0,0,0,0,0,0,0.012585548406881149,0,0,0,0,0,0,0,0,0,0.008137995421858961,0,0.01230044282057879,0,0.003943127028047317,0,0,0,0,0,0,0,0,0,0,0,0,0.00411523145864393,0.004751246726530053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007827114950964584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036790879333020595,0.022855101427549804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13725490196078433,0.10644257703081232,0.030812324929972004,0,0.1876750700280112,0.1400560224089636,0.33053221288515405,0.2605042016806723,0
0,0,0,0.0067688234567730935,0,0,0,0,0.008035425616766989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011002628548124792,0,0,0,0,0.007040479656781082,0,0,0,0,0,0,0.0012895861187432324,0,0,0,0,0,0,0,0,0,0.006866104782319461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654922440768381,0,0,0,0,0,0,0,0,0,0.012145035673739335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004026340111663338,0,0.005761513498706985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034696873953115243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002890173410404624,0,0,0,0,0,0,0,0,0,0.07780979827089338,0.14697406340057637,0,0.06916426512968299,0.1873198847262248,0.11815561959654179,0.3976945244956772,0.20461095100864554,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010210251783065775,0,0,0,0,0,0,0,0.006701091832386549,0,0.008106468900356477,0.00904824013009265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01001815298484017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003286611000319959,0,0.005065991830123734,0.005848948556452514,0,0,0,0,0,0,0,0,0,0,0,0.028225161735459994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011524974963509967,0.012212616308866019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006893948910521807,0,0,0.01017257920079525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004529084110995983,0.012058036270396966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08620689655172414,0.08620689655172414,0,0.0,0.13448275862068965,0.10344827586206896,0.41379310344827586,0.29310344827586204,0
0,0.015329949619817762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02262080037873181,0,0,0,0,0,0,0.004143392437073163,0,0,0,0,0,0,0,0,0,0.011030270182707653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013459568927777015,0.015109822495011195,0.016363805583842216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027036764009197637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017491011282909915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03966931451291167,0,0,0,0.0030403573893260072,0.005396343392615926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.12037037037037036,0,0.037037037037037035,0.19444444444444445,0.12962962962962962,0.3148148148148148,0.19444444444444445,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012032197727530815,0,0,0,0,0.012809346018628244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014945123938835302,0,0,0,0,0.01900312906510709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035307376134108472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10752688172043011,0.08602150537634409,0.021505376344086016,0,0.1827956989247312,0.10752688172043011,0.3333333333333333,0.24731182795698925,0
0,0.007136355857501372,0,0.010124059221983894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008376364790483185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012522691231050213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005990933303067598,0,0,0,0,0.007617633633857583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006022155253220596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015447924736469948,0,0,0,0.018404729439406728,0,0,0,0,0,0.006133134733640394,0.005024181779332069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08189655172413793,0.10775862068965517,0,0.025862068965517238,0.19827586206896552,0.12931034482758622,0.375,0.21551724137931033,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024473795552559637,0,0,0,0,0.015660554108352792,0,0,0,0,0,0,0,0,0.01627888914801665,0,0,0.014346081905902124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024772000780988436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021746090786810626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008956025761199861,0,0,0,0,0,0,0,0.02017791310169267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070162093599830935,0.003735930041041795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.10256410256410256,0.025641025641025633,0,0.14743589743589744,0.19230769230769232,0.38461538461538464,0.25,0
0,0,0,0,0,0,0,0,0,0,0.01825747432701353,0.018649532387027885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014884997433638674,0,0,0,0,0,0,0,0.005524523249430885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02710653140090511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020940680016928753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018305141278210507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008624321103377644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756349754057794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1419753086419753,0.1419753086419753,0,0.0,0.14814814814814814,0.1419753086419753,0.47530864197530864,0.2777777777777778,0
0.012390874273590775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014001423468493292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009620342160293336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007709977642596495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063506364488508105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970156328131069,0.005298228058204728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045662100456621,0,0,0,0,0,0,0,0,0.10454545454545454,0.10909090909090909,0,0.004545454545454547,0.16363636363636364,0.1409090909090909,0.41363636363636364,0.2636363636363636,0
0,0,0,0,0,0,0,0,0,0.010967052341654663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034290144306812387,0,0,0,0,0,0,0,0,0,0.004564249730775581,0.009007187667062752,0,0.011376691138300764,0,0,0,0,0.013074509571230415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005325274047171199,0,0.006498831729391682,0,0,0.006771229896762296,0,0,0,0.009096577922858519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01173590558097325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005353026891751641,0,0.007659943233913118,0,0,0.011302865778661388,0,0,0,0,0,0,0,0,0,0.01398796176833769,0,0,0,0,0,0,0,0,0.005032315678884426,0.004465939359406284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07662835249042145,0.1685823754789272,0,0.09195402298850576,0.20689655172413793,0.13026819923371646,0.41379310344827586,0.26436781609195403,0
0.010774673281383281,0,0,0.009283722290514876,0,0.011046669446795805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01410921969017214,0,0,0,0.014813074496150413,0,0,0,0,0.01783027386070849,0,0,0,0,0,0,0.014713841606304262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005564017189774277,0,0,0,0,0,0,0,0,0,0,0,0,0.0058068681056754265,0.006704328384866517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027023921297766963,0,0,0,0,0,0,0,0,0,0,0,0.006056680332886592,0.002303577416610751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07905138339920949,0.16996047430830039,0,0.0909090909090909,0.19367588932806323,0.13438735177865613,0.39920948616600793,0.233201581027668,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031613830864394336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006662348366175252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02608695652173913,0.1391304347826087,0,0.11304347826086956,0.2,0.0782608695652174,0.391304347826087,0.24347826086956523,0
0.006849226985401936,0,0,0,0,0,0,0,0,0,0.014862868547619056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005623087380202843,0,0,0,0.009765410208000497,0,0.011813447141223007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459931842011884,0,0,0.021907082354934913,0,0,0,0,0,0.02257809437817372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012877161319230595,0,0,0,0,0,0,0.013850960247294184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022401756087664825,0,0.007020804114307428,0,0.010046458211313185,0,0,0,0,0,0.01581786152695506,0,0,0,0,0,0.018009640898799136,0,0,0,0,0,0,0,0,0,0.004950129618802143,0.005857337551784121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12060301507537688,0.10552763819095477,0.015075376884422106,0,0.18592964824120603,0.1507537688442211,0.35175879396984927,0.1708542713567839,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003925319150911418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018565572590039773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030203672427700813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007680902878297282,0.005112325319320351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08771929824561403,0.16666666666666666,0,0.07894736842105263,0.21052631578947367,0.12280701754385964,0.2631578947368421,0.2807017543859649,0
0,0,0,0,0,0,0,0.02345835902860943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940331419042324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037756645220643446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023359605484229964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023162530161441534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018395439666510297,0.0048975217344749584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10084033613445378,0.06722689075630252,0.033613445378151266,0,0.2184873949579832,0.11764705882352941,0.2857142857142857,0.2605042016806723,0
0.01285845443485835,0.015619193952267154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033477162003921875,0,0,0,0,0,0,0,0,0,0,0.010556550836418543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019434473477801223,0.03710778295585988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013112231380298895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017821030363719535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041302968307825,0.005498161192476604,0,0.009523809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10377358490566038,0.11320754716981132,0,0.009433962264150941,0.20754716981132076,0.1509433962264151,0.3584905660377358,0.22641509433962265,0
0.01285845443485835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033477162003921875,0,0,0,0,0,0.004221569652866996,0,0,0,0,0,0,0,0,0,0,0.022178075293428096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008991671604648945,0,0,0,0.01371352305848979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041302968307825,0.005498161192476604,0,0,0,0,0,0,0,0,0,0,0.009523809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10377358490566038,0.11320754716981132,0,0.009433962264150941,0.1792452830188679,0.10377358490566038,0.330188679245283,0.32075471698113206,0
0.04259363031546829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04366062558584932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006840804125983517,0.01821265895007875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.125,0,0.125,0.1875,0.09375,0.3125,0.40625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016838902463959426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.07692307692307693,0,0.038461538461538464,0.2692307692307692,0.15384615384615385,0.38461538461538464,0.38461538461538464,0
0.014197876771822764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739287327586608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01240905395554611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04680250813808927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03586686100789471,0,0.034933401021543804,0,0,0,0,0,0,0,0,0,0,0,0,0.004560536083989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11458333333333333,0.10416666666666667,0.010416666666666657,0,0.20833333333333334,0.14583333333333334,0.2708333333333333,0.1875,0
